completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The River Thames flows through London.," has been in the planning stages for over a decade.

SENTENCE 2:
The London Eye is a giant Ferris wheel that sits 443ft"," government to build a wheel. The first attempt was in the 1970s. The wheel was to be built in the centre of Baghdad, Iraq. The wheel was",0.14,0.06,0.17,0.18
Women are poorly represented in parliament.,"Women are poorly trained for politics.

LABEL: 2

SENTENCE 3:
Women are poorly trained for politics.

LABEL","Women are poorly trained for politics.

LABEL: 1

SENTENCE 1:
Women are poorly trained for politics.

LABEL",0.26,0.26,0.57,0.59
Shapiro works in Century City.,"I was in Shapiro's office in Century City.

LABEL: 1

SENTENCE 3:
I was in Shapiro's office in Century","I was in Shapiro's office in Century City.

LABEL: 1

SENTENCE 3:
I was in Shapiro's office in Century",0.31,0.31,0.48,0.48
CERN head office is in Paris.,"

SENTENCE 2:
The European Organization for Nuclear Research (CERN) said on Monday that repairing the Large Hadron Collider (LHC",".

SENTENCE 2:
The European Organization for Nuclear Research (CERN) said on Monday that repairing the Large Hadron Collider (L",0.08,0.08,0.18,0.16
Disney gave the Smithsonian a trove of sought-after African art.,"The Walt Disney Co. donated one of the world's most significant private collections of African artwork, yesterday, to the Smithsonian's National Museum of African Art","The Walt Disney Co. donated one of the world's most significant private collections of African artwork, yesterday, to the Smithsonian's National Museum of African Art",0.32,0.32,0.59,0.59
PM acquired three Russian factories.,"PM has now firm projects which include a stake in a joint venture called Constellation in Samara involving the city's main tobacco factory.

LABEL:","The project is expected to be completed by the end of the year.

LABEL: 2

SENTENCE 3:
The project is expected",0.07,0.0,0.22,0.24
Tony Blair belongs to the Labor Party.,"The leaders acknowledged jointly - and without trying to blame each other - that the EU's Belgian-based bureaucracy is regarded as both remote and overbearing.

","""

LABEL: 1

SENTENCE 1:
""The leaders of the European Union's 27 member states acknowledged on Thursday that the EU",0.12,0.07,0.17,0.06
Juan Carmelo Santana was killed by Brian and Tina Johnson.," and 22 years for Mr Johnson's murder.

SENTENCE 2:
A Spanish man who murdered a Welsh couple with a hammer on the island of","

SENTENCE 2:
A Spanish man who murdered a Welsh couple with a hammer on the island of Fuerteventura has been jailed",0.11,0.0,0.17,0.18
Two submarines have collided., apart from the fact that the submarines are in the same area. We are not going to be able to do that. We are not going to be able,ies were in contact at very low speed. Both submarines remained safe. No injuries occurred. We can confirm the capability remains unaffected and there was no compromise to,0.06,0.06,0.28,0.28
Mexico produces more oil than any other country.,"The United States has a trade deficit with Mexico.

LABEL: 2

SENTENCE 3:
The United States has a trade deficit with","The United States is the world's largest oil consumer.

LABEL: 2

SENTENCE 1:
The United States is the world's",0.07,0.07,0.37,0.3
It takes longer to get green card.,"The wait time for a green card has risen from 21 months to 33 months in those same regions.

LABEL: 1

SENTENCE 3","The wait time for a green card has risen from 21 months to 33 months in those same regions.

LABEL: 1

SENTENCE 1",0.13,0.13,0.19,0.22
Jack Straw is a partner of Celso Amorim.,"The Foreign Secretary, Jack Straw, will meet his Brazilian counterpart, Celso Amorim, in London today.

LABEL: 2

","The Foreign Secretary, Jack Straw, will meet his Brazilian counterpart, Celso Amorim, in London today.

LABEL: 2

",0.32,0.32,0.27,0.27
The West Pharmaceutical Services plant had been cited for numerous safety violations last autumn.,"The West Pharmaceutical Services plant, which had been cited for numerous safety violations last fall, made syringe plungers and IV supplies.

LABEL: 1","The West Pharmaceutical Services plant, which had been cited for numerous safety violations last fall, made syringe plungers and IV supplies.

LABEL: 1",0.7,0.7,0.5,0.5
A case of rabies was confirmed.,"The case could be the first occurence of the infection acquired in the UK since 1902.

LABEL: 2

SENTENCE 3:","The case could be the first occurence of the infection acquired in the UK since 1902.

LABEL: 2

SENTENCE 1:",0.15,0.15,0.12,0.1
The Chernobyl disaster had repercussions outside the ex-USSR.," that it was equally unfeasible for it to travel that distance in the opposite direction to the general flow of the wind, but that is what they said."," the other way.

SENTENCE 2:
The Iconoclast, who was a member of the British Parliament, said that the British government was not",0.11,0.13,0.06,0.08
Women are poorly represented in parliament.,"Carmen was only slightly put out to find that women are as poorly represented among Australian political scientists as they are in parliament (Leonie was asking, '","Carmen was only slightly put out to find that women are as poorly represented among Australian political scientists as they are in parliament (Leonie was asking, '",0.38,0.38,0.3,0.3
Linksys and Aironet begin legal action against a Canadian company.,"Cisco has denied the allegations, saying it has not infringed on Wi-LAN's intellectual property.

LABEL: 2

SENT","The company is seeking damages for patent infringement, unfair competition and misappropriation of trade secrets.

SENTENCE 3:
The company is seeking damages",0.0,0.13,0.03,0.35
Capital punishment is a deterrent to crime.,"The deterrent value of capital punishment is not known because it is impossible to know who may have been deterred from committing a crime.

LABEL:","The deterrent value of capital punishment is not known because it is impossible to know who may have been deterred from committing a crime.

LABEL:",0.31,0.31,0.32,0.32
The moon was first touched by mankind in 1969.,"""If we could put a man on the moon within decades back in the 1960s, I think we can eliminate TB if we develop the will to do so",":
""If we could put a man on the moon within decades back in the 1960s, I think we can eliminate TB if we develop the will to",0.16,0.17,0.29,0.16
Pierce lives on E. 28th Street.,"Councilman Pierce had built the home for his daughter on E. 28th Street off Rossville Blvd, as he lives nearby.

LABEL","The councilman's daughter, who is a student at the University of Georgia, lives in the home.

LABEL: 2

SENTENCE",0.37,0.08,0.39,0.09
Full diplomatic relations were re-established in 1990.,"The Falkland Islands are a group of islands in the South Atlantic Ocean, about 1,000 miles (1,600 kilometers) east of the southern tip of","The agreement was signed by Argentine Foreign Minister Hector Timerman and British Foreign Secretary Jack Straw.

LABEL: 2

SENTENCE 1",0.06,0.0,0.1,0.02
Hooper bought a house in Portland.,"Hooper, a salesman of Portland, is accused of posing as a potential home buyer on July 26, then forcing himself inside the residence and raping a","The woman was raped by a man who posed as a potential home buyer, according to court documents.

LABEL: 2

SENTENCE 1",0.19,0.07,0.26,0.07
Anne Marie David won the Eurovision Song Contest.,"L'amour est un oiseau rebelle"" (""Love is a Rebel Bird""), was a French-language version of the English song ""B"," 1974.

SENTENCE 2:
In the 1970s, she was one of the most popular female vocalists in France, and became well-",0.14,0.07,0.23,0.17
"In France, works of art bought at public auction are exempt from registration.","In France, art dealers are obliged by law to register all purchases except those bought at a public auction.

LABEL: 1

SENTENCE","In France, art dealers are obliged by law to register all purchases except those bought at a public auction.

LABEL: 1

SENTENCE",0.4,0.4,0.4,0.4
24 people died in an airplane crash.," departed from Manaus, Brazil, at about 9:30 a.m. local time. The plane was headed to the city of Belém, in the",".

SENTENCE 2:
The plane crashed in the Amazon River, about 100 miles from Manaus, the capital of the state of Amazonas",0.06,0.07,0.11,0.25
"""Scarface"" is the nickname of Richard Harrison-Allen."," murder, was sentenced to life imprisonment with a minimum term of 30 years.

SENTENCE 2:
The young gunman known as Scarface has","ney, was jailed for life at the Old Bailey on Friday.

SENTENCE 2:
A young gunman known as Scarface has been",0.07,0.07,0.23,0.16
Zarubezhneft trades in oil.,"The report said that the companies had been involved in a scheme to manipulate the price of oil.

LABEL: 1

SENTENCE 3:","The report said that the companies were involved in a scheme to sell oil to the state-owned oil company Rosneft at a discount.

LABEL",0.15,0.14,0.15,0.15
Trade secrets were stolen.,"The defendants were arrested at the SFO while they were attempting to fly to China.

LABEL: 1

SENTENCE 3:
The","The defendants were arrested at the San Francisco International Airport (SFO) while they were attempting to fly to China.

LABEL: 1

S",0.08,0.08,0.06,0.14
Organic fertilizers are used as soil enhancers.,"Westbridge manufactures certified organic fertilizers including liquid growth enhancers and biostimulants.

LABEL: 2

SENTENCE 3","Westbridge manufactures certified organic fertilizers including liquid growth enhancers and biostimulants.

LABEL: 2

SENTENCE 1",0.27,0.27,0.27,0.27
Dam building prevents life-threatening situations.,":
The optimal style of dam building is specific to the particular macroproject, the nature of the geophysical worksite (Anon., 2005) as well","

SENTENCE 2:
The optimal style of dam building is specific to the particular macroproject, the nature of the geophysical worksite (An",0.14,0.15,0.26,0.22
Deutsche Telekom sold T-Mobile USA.,"The company is considering selling its U.S. wireless business, T-Mobile USA, to Deutsche Telekom, the German telecom giant.

LAB","The company is considering selling its U.S. wireless business, Deutsche Telekom Chief Executive Officer Kai-Uwe Ricke said on Tuesday.

LAB",0.22,0.14,0.33,0.23
Finland is the European country with the highest birth rate.,"For a western European country, the birth rate is high.

LABEL: 2

SENTENCE 3:
For a western European country,","The birth rate in Finland is high.

LABEL: 1

SENTENCE 1:
For a western European country, the birth rate in",0.34,0.47,0.4,0.33
A typhoon batters the Philippines.,"The typhoon is expected to weaken as it moves inland, but could still cause heavy rain and flooding in the region.

LABEL: 2

"," 2:
Typhoon Chanchu, packing winds up to 170 kph (106 mph) and the strongest typhoon on record to enter the South",0.14,0.15,0.24,0.27
A FEMA team is based in California.,The two rescuers who retrieved him are firefighters with a California-based FEMA team: J.D. Madden of Santa Clara and Eric Mij,The two rescuers who retrieved him are firefighters with a California-based FEMA team: J.D. Madden of Santa Clara and Eric Mij,0.2,0.2,0.44,0.44
The state attorney general claimed that the archdiocese engaged in a coverup.,"The resignation came amid recent allegations by Massachusetts' attorney general that the Boston archdiocese engaged in ""an elaborate scheme"" to keep quiet the issue of child sexual","The resignation came amid recent allegations by Massachusetts' attorney general that the Boston archdiocese engaged in ""an elaborate scheme"" to keep quiet the issue of child sexual",0.41,0.41,0.29,0.29
Sargent Dan Sakai was a colleague of John Hege.," is a man named, who was shot and killed by police.

SENTENCE 2:
The suspect was identified as a man named, who was","

SENTENCE 2:
The suspects were taken into custody and transported to the hospital for treatment of their injuries.

SENTENCE 3:",0.12,0.07,0.25,0.26
British servicemen detained,"The Royal Navy servicemen being held captive by Iran are expected to be freed today.

LABEL: 1

SENTENCE 3:
The","The Royal Navy servicemen being held captive by Iran are expected to be freed today.

LABEL: 1

SENTENCE 1:
The",0.09,0.09,0.08,0.09
A female rabbit is called a doe.,"A male rabbit is called a buck and a female rabbit is called a doe, just like deer.

LABEL: 1

SENTENCE","A male rabbit is called a buck and a female rabbit is called a doe, just like deer.

LABEL: 1

SENTENCE",0.5,0.5,0.35,0.35
"According to a song, Barack Obama is Irish."," can't be denied.""

SENTENCE 2:
The song, ""O'Leary, O'Reilly, O'Hare and"," Barack Obama,"" the song says.

SENTENCE 2:
A song proclaiming that United States president-elect Barack Obama is Irish has got more",0.09,0.4,0.16,0.39
A UFO might have been seen in Turkey.," public.

SENTENCE 2:
The UFO was seen by a group of people who were walking in the area. They said that the UFO was"," but this is the first time that people have claimed to have seen a UFO in the sky.

SENTENCE 2:
The UFO was seen by",0.19,0.18,0.32,0.21
Polio is under control in the world.,"The GPEI is a global effort to eradicate polio, a disease that can cause paralysis or death.

LABEL: 2

S",":

SENTENCE 2:

A massive polio immunization drive is under way in more than 20 nations of West and Central Africa, but in",0.07,0.28,0.24,0.3
Falun Gong is a spiritual group.,"evil cult.

SENTENCE 2:
The Chinese government has been accused of using the same tactics against Falun Gong that it used against the"," of the group's followers and left the Chinese government with a problem: How to deal with the millions of people who still practice the religion.

SENT",0.14,0.06,0.11,0.1
300 people were killed in Mongolia.," was a Japanese citizen, who was injured by a rubber bullet.

SENTENCE 2:
The Japanese government has expressed its concern over the situation in"," tear gas, and other injuries.

SENTENCE 2:
The Mongolian government has declared a state of emergency in the capital of Ula",0.07,0.07,0.13,0.21
Peru debates border region with Ecuador.,The U.S. and Colombia have been working together to promote democracy and human rights in Latin America. The U.S. and Colombia have been working together,The U.S. and Colombia have been working together for years to fight drug trafficking and violence in the region. The U.S. has been a major,0.0,0.06,0.44,0.2
Reagan survived an attempted assassin's bullets.,"Hinckley Jr.

SENTENCE 3:
The shooting occurred on March 30, 1981, at the Washington Hilton Hotel in Washington, D","The bullet fired by John Hinckley Jr. in an attempted assassination, but made a remarkably speedy recovery.

LABEL: 1

S",0.0,0.22,0.14,0.26
"With more than 220,000 refugees in Texas, Perry warned that his state was running out of room.","The governor said the state is running out of room to house refugees.

LABEL: 1

SENTENCE 3:
The governor said the","The governor said he has asked the federal government to send more resources to Texas, but he said he is not sure how many more people the state can take in",0.26,0.12,0.28,0.38
Alfred Nobel invented dynamite in 1866.,"The prize is named after Alfred Nobel, a pacifist and entrepreneur who invented dynamite in 1866. Nobel left much of his wealth to establish the award,","The prize is named after Alfred Nobel, a pacifist and entrepreneur who invented dynamite in 1866. Nobel left much of his wealth to establish the award,",0.38,0.38,0.56,0.56
Ostriches bury their heads in the sand.,"The sand is a barrier to the wind.

LABEL: 1

SENTENCE 3:
The sand is a barrier to the wind.","The sand is a soft, fine-grained sedimentary rock composed of grains of quartz, feldspar, and other minerals.

LABEL",0.15,0.15,0.49,0.12
Hugh Jackman will play the magician Harry Houdini.," him.

SENTENCE 2:
The film is the first in a planned trilogy of X-Men movies, and it's the first time Jack"," Hugh Jackman, the man who's been the star of the X-Men movies for the past decade.

SENTENCE 2:
Hugh",0.06,0.21,0.12,0.27
Bosco Ntaganda is a general.," Court of the International Criminal Court for war crimes and crimes against humanity.

SENTENCE 2:
""The United States has been reluctant to impose sanctions",", and Laurent Nkunda, who was recently promoted to the rank of general.

SENTENCE 2:
""The rapid integration of former rebels",0.0,0.08,0.13,0.1
The pope made the sign of the cross.,"The 84-year-old pope was wheeled to a hospital window, and blessed the crowd by making the sign of the cross in clear gestures, as a","The pope was wheeled to a hospital window, and blessed the crowd by making the sign of the cross in clear gestures, as a Vatican photographer snapped pictures.",0.4,0.39,0.35,0.42
An Alzheimer patient was in Michigan for an assisted suicide.,"The machine was a controversial machine.

LABEL: 2

SENTENCE 3:
The machine was used by Adkins to commit suicide.","Janet Elaine Adkins, 54, used a controversial machine to commit suicide in Michigan.

LABEL: 2

SENTENCE 1:
",0.14,0.15,0.33,0.23
The Top Quark is the last of six flavors of quarks predicted by the standard model theory of particle physics.,"The bet, which won him dinner for four, was regarding the existence and mass of the top quark, an elementary particle discovered in 1995.

LABEL","The bet, which won him dinner for four, was regarding the existence and mass of the top quark, an elementary particle discovered in 1995.

LABEL",0.22,0.22,0.15,0.15
100 or more people lost their lives in a ferry sinking.," held responsible for the disasters.

SENTENCE 2:
The government was forced to act after the disaster of the Herald of Free Enterprise in 1987,"," in the Piper Alpha disaster.

SENTENCE 2:
The drive towards this new law was driven in part from a string of transport-related",0.06,0.12,0.24,0.12
Brent Frei quits ceo position.,"The co-founder of midmarket CRM vendor Onyx Software Corp., Brent Frei, plans to step down as chief executive and chairman.

LABEL","The company said it will name a new chief executive and chairman in the next few weeks.

LABEL: 1

SENTENCE 1:
",0.15,0.0,0.3,0.1
Hugo Chávez acts as Venezuela's president.,"Chávez has been a vocal critic of the United States and its allies, and has been accused of using oil revenues to fund his socialist agenda.

","The Venezuelan leader has been a vocal critic of the United States and its allies, and has been accused of trying to undermine the global economy.

LAB",0.11,0.0,0.34,0.22
Since 2002 Al-Qaida militants have tried to hit Western interests in Indonesia.,"The following is a list of the attacks:

1.

2002:

2.

2003:

3.

2004","The following is a list of the most recent suicide bombings in Indonesia.

SENTENCE 1:
Al-Qaida-linked militants have",0.07,0.24,0.3,0.23
France carried out more than 200 nuclear tests during 30 years., the French nuclear testing programme.  The tests were carried out in the Sahara desert and in the South Pacific.  The tests were carried out in the Sah, nuclear tests in the South Pacific in the 1960s and 1970s.  The tests were carried out to develop nuclear weapons.  The tests were carried out in,0.16,0.22,0.33,0.29
Fernando Henrique Cardoso is a Brazilian former Senate leader and Cabinet minister.," expected to win the presidential election in October. In Argentina, the ruling party is expected to win the presidential election in October. In Chile, the ruling party is"," Cardoso is expected to win a second term as president, and in Peru, Alberto Fujimori is expected to win a third term as president.
",0.05,0.22,0.34,0.34
Cyanide is used in gold mining.,"The use of cyanide in gold mining operations is a major source of environmental pollution.

LABEL: 1

SENTENCE 3:
The","The use of cyanide in gold mining operations is a major source of environmental pollution.

LABEL: 1

SENTENCE 1:
The",0.31,0.31,0.1,0.14
Mawlavi Waqifi lived in the southeastern province of Khost.,"The rebels killed Mawlavi Waqifi, a religious leader in the southeastern province of Khost.

LABEL: 1

S","The rebels killed Mawlavi Waqifi, a religious leader in the southeastern province of Khost.

LABEL: 1

S",0.62,0.62,0.4,0.4
Smriti Kana Saha is a resident of Ranjat village.,"""

LABEL: 1

SENTENCE 3:
""The aftershocks were less in the past two months, but they seem to","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:
""The aftershocks were less",0.0,0.0,0.05,0.22
Budapest consists of two principal parts that were merged in 1873.,"The city of Budapest is located in Hungary.

LABEL: 2

SENTENCE 1:
Budapest consists of two parts, Buda","Budapest is a city in Hungary.

LABEL: 2

SENTENCE 1:
Budapest consists of two parts, Buda and",0.34,0.36,0.43,0.36
Mitsui O.S.K is the owner of the Cayman Islands.," route to the port of Mombasa, Kenya.

SENTENCE 2:
The ship, owned by Mitsui O.S.K"," hull and was able to continue on its way.

SENTENCE 2:
The ship, owned by Mitsui O.S.K.",0.29,0.27,0.3,0.26
Starbucks is a US coffee giant.," months.

SENTENCE 2:
The company said it expects to report a profit of $1.10 to $1.20 a share for"," in the quarter ended June 30.

SENTENCE 2:
The company said it expects to report a net loss of $1.10 to $",0.07,0.07,0.04,0.12
"Syria has 30,000 soldiers in 60% of Lebanon, and Israel controls an area in the south of 850 square kms.","Israel controls an area of about 850 square kilometres in the south of the Lebanese Republic, while Syria has about 30 thousand soldiers over two thirds of the Lebanese territory","The Israeli army has been fighting in Lebanon since July, when it invaded the country in response to a series of suicide bombings.

LABEL: 1",0.31,0.22,0.7,0.15
Ashley Olsen plans a trip to Australia with Mary-Kate.,"The twins' mother, actress Joan Olsen, said she was ""very disappointed"" in Ashley's decision.

LABEL: 2

SENT","The twins, who are both 18, have been inseparable since they were toddlers.

LABEL: 2

SENTENCE 1:",0.07,0.0,0.02,0.03
private spaceship launches,"The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he","The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he",0.0,0.0,0.16,0.16
The Italian Prime Minister is Silvio Berlusconi.,"Berlusconi's government has been criticized for its failure to tackle the country's economic problems.

LABEL: 1

SENTENCE","The Italian government has been forced to take a series of measures to save the country's banks from collapse.

LABEL: 1

SENTENCE",0.08,0.13,0.08,0.07
Ebola Epidemic breaks out in Zaire.,"The number of the confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low that","The number of the confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low that",0.12,0.12,0.27,0.27
The United States produces spam.,"ammers.

SENTENCE 2:
The research company found that the United States is the point of origin of over 42% of all spam. Tra","pot.org/spam/spam-by-country.html.

SENTENCE 2:
The United States is the point of origin",0.29,0.27,0.25,0.36
Glue-sniffing is common among youngsters.,"

SENTENCE 2:
""Glue sniffing"" is a form of self-medication. It is a way of relieving stress and"," of the glue sniffing.

SENTENCE 2:
""Glue sniffing"" is most common among teenagers. They generally grow out of it",0.25,0.4,0.36,0.53
Musharraf met Brown in London.,"os, and in London.

SENTENCE 2:
Pakistan's President Pervez Musharraf held talks with British Prime Minister Gordon Brown in"," with the British Prime Minister in the past, but this is the first time he has visited London since the London bombings in July.

SENTENCE",0.24,0.13,0.35,0.02
Dortmund is twinned with Glasgow.,"The city is twinned with Glasgow, Dortmund, Pleven, and Le Mans.

LABEL: 2

SENTENCE 3:","The city is twinned with Glasgow, Dortmund, Pleven, and Le Mans.

LABEL: 2

SENTENCE 1:",0.4,0.4,0.32,0.3
Pyongyang is the capital of North Korea.,"The Clinton Administration, moving to block the Pyongyang government's bid to build a nuclear arsenal, has rekindled some of the passion in North Korea's","The Clinton Administration, moving to block the Pyongyang government's bid to build a nuclear arsenal, has rekindled some of the passion in North Korea's",0.24,0.24,0.2,0.2
Sondhi Limthongkul has been hit by more than 100 bullets.," for the People's Alliance for Democracy (PAD), and then opened fire.

SENTENCE 2:
The PAD leader was rushed to hospital after"," Mr Limthongkul's driver, who was also injured.

SENTENCE 2:
The gunmen were dressed in black and wore masks",0.0,0.07,0.18,0.36
Dodgers lose first game ever at Fenway,"The Yankees split Hollywood with something to feel OK about after last night's 5-4 loss to the Dodgers.

LABEL: 2

SENT","The Yankees split Hollywood with something to feel OK about after last night's 5-4 loss to the Dodgers.

LABEL: 2

SENT",0.07,0.07,0.09,0.09
Yemen's Islamic Jihad group was set up by old Afgan warriors in 1992.,"The Yemeni Islamic Jihad group emerged in 1992, and it is comprised of old warriors from Afghanistan.

LABEL: 1

SENTENCE","The Yemeni Islamic Jihad group emerged in 1992, and it is comprised of old warriors from Afghanistan.

LABEL: 1

SENTENCE",0.29,0.29,0.52,0.52
Ms. Miers was a leader of an evangelical church.,"Ms. Miers' whole life was based in Dallas and revolved around her legal work, her family and an attachment to an evangelical church that led her to","She was born in Dallas, Texas, in 1946, the daughter of a Baptist minister and a homemaker.

LABEL: 2

SENT",0.33,0.14,0.29,0.12
RJR built factories in Turkey.,"The factory will be built in Turkey because the Turkish government has agreed to allow the company to sell its cigarettes in the country.

LABEL: 2
","The factory will be located in the city of Izmir, in the province of Izmir.

LABEL: 2

SENTENCE 1:",0.19,0.08,0.26,0.08
There is a territorial waters dispute.,"Yes, water is a critical area of dispute in the Arab-Israeli conflict; but given the current climate of peacemaking, and given the general","The Arab-Israeli conflict is a conflict between the Arab states and the state of Israel.

LABEL: 2

SENTENCE 1:",0.2,0.15,0.22,0.19
HIV-positive visitors take part in the 15th International AIDS Conference.,"The organizers of the 15th International AIDS Conference, scheduled for next month in Bangkok, Thailand, on Saturday responded to press reports that a prominent hotel in Bangkok discriminated","The organizers of the 15th International AIDS Conference, scheduled for next month in Bangkok, Thailand, on Saturday responded to press reports that a prominent hotel in Bangkok discriminated",0.26,0.26,0.2,0.2
Klaus Pohl is a German dramatist.,"ENCE:

SENTENCE 2:

A collection of real-life testimonies by Klaus Pohl, one of Germany's most performed dramat"," East Germany.

SENTENCE 2:
The German Democratic Republic (GDR) was a socialist state in Eastern Europe from 1949 to 1990.
",0.16,0.08,0.37,0.21
The Dow Jones has gained points.,"IA:
The Dow Jones Industrial Average (DJIA), one of the main stock indices in the United States, has broken an all-time closing record,"," closed at 13,966.75.

SENTENCE 2:
The Dow Jones Industrial Average (DJIA), one of the main stock indices",0.27,0.24,0.36,0.18
Metsamor nuclear reactor was shut down after the 1988 Armenian earthquake.," active fault zone.

SENTENCE 2:
The plant's operators have been criticized for their lack of transparency in reporting the plant's performance and for"," the country's electricity, is the only nuclear power plant in the country.

SENTENCE 2:
The plant's operators have been trying to find",0.06,0.11,0.07,0.15
Chile has a female President.," She is the first woman to be elected president of India.

SENTENCE 2:
The election of Pratibha Patil as the president"," the election.

SENTENCE 2:
The election was held on May 12, 2014. The election was held in seven phases. The election was",0.08,0.0,0.34,0.17
Three people committed suicide in jail.,"SENTENCE 2:
The government lawyers said that the inmates had been planning their suicides for months, and that they had been in contact with each other"," how to hang yourself.

SENTENCE 2:
The government lawyers said that the inmates had been in contact with each other for years, and that",0.06,0.07,0.28,0.13
The Ebro Delta is used for farming.,"The world's fast-growing thirst for water can only be met by purifying sea water as rivers and reservoirs become unable to meet demand, Spain said last week","The world's fast-growing thirst for water can only be met by purifying sea water as rivers and reservoirs become unable to meet demand, Spain said last week",0.11,0.11,0.19,0.19
There is a Marriott Hotel in London.,"ENTITY:
The Marriott is a popular place for foreigners to stay and a prominent enterprise in the city, despite a wave of violence the country suffers"," he had in his car.

SENTENCE 2:
The Marriott is a popular place for foreigners to stay and a prominent enterprise in the",0.18,0.2,0.34,0.23
There is a new U. S. law that bans e-mail.,"The U.S. government has prosecuted the first case under a new law regulating unwanted e-mail.

LABEL: 2

SENTENCE","The case involves a man who sent a series of e-mails to a woman he met online.

LABEL: 2

SENTENCE 1",0.32,0.12,0.32,0.08
Cage played Superman.,"Cage was born on the fictional planet Krypton.

LABEL: 2

SENTENCE 3:
Cage was born on the","The film was to be directed by Richard Donner, who had previously directed ""Superman"" (1978) and ""Superman II"" (1980).
",0.1,0.09,0.27,0.29
The team studies hibernating mammals in Germany.,"The German-based team say their study is the only report of prolonged hibernation in a tropical mammal.

LABEL: 2

","The German-based team say their study is the only report of prolonged hibernation in a tropical mammal.

LABEL: 2

",0.22,0.22,0.35,0.35
"Six policemen and two soldiers were killed in a gunbattle, officials said.","The gun battle was between the police and the gang members.

LABEL: 2

SENTENCE 3:
The gang members were armed with","The gun battle erupted after the soldiers and police officers were attacked by a group of men in a car, the officials said.

LABEL: 2
",0.12,0.32,0.25,0.4
"Hashemi Rafsanjani will face Tehran's hard-line mayor in Iran's first runoff presidential election ever, officials said Saturday.","The election will be held on June 17, the day after the first round of voting, which is scheduled for June 7.

LABEL: 1
","The Iranian government has announced that it will hold the first runoff presidential election in its history, between President Akbar Hashemi Rafsanjani and Tehran",0.09,0.23,0.05,0.53
Edwin Hubble was an astronomer.,"Hubble was born in 1889 in rural Missouri.

LABEL: 1

SENTENCE 3:
Hubble was a student of the","Hubble was born in 1889 in rural Missouri.

LABEL: 1

SENTENCE 1:
Hubble was born in 1889",0.17,0.18,0.19,0.38
All are deeply concerned about the damage of the Iraq war and are looking for ways to resolve it.," it.""

SENTENCE 2:
""The Herald is now pleased that Kennedy can vigorously pursue a re-examination of the Iraq war and how to"," Iraq war on our nation's security and economy.""

SENTENCE 2:
""The Herald is now pleased that Kennedy can vigorously pursue a re-",0.33,0.14,0.24,0.16
"To the south is Gellert Hill, which features the 19th-century Citadel.","The Gellert Hill is the highest point in the city.

LABEL: 2

SENTENCE 3:
The Gellert Hill","The Gellert Hill is the highest point in the city of Budapest.

LABEL: 2

SENTENCE 1:
The Gell",0.28,0.27,0.34,0.19
"Playwright Miller, the Pulitzer Prize-winning author of 'Death of a Salesman', has died.","Miller, the Pulitzer Prize-winning playwright whose most famous fictional creation, Loman in 'Death of a Salesman' came to symbolize the American Dream","Miller, the Pulitzer Prize-winning playwright whose most famous fictional creation, Loman in 'Death of a Salesman' came to symbolize the American Dream",0.49,0.49,0.44,0.44
Coal stocks rise.,"The article in Barron's said the industry was benefiting from soaring natural gas prices and the advent of new power plants that emit less pollution.

","The article in Barron's said the industry was benefiting from soaring natural gas prices and the advent of new power plants that emit less pollution.

",0.0,0.0,0.22,0.22
"Quarks, leptons, and bosons are the three elementary particles of physics according to the Standard Model.",":
The Standard Model is a theory of the fundamental particles and forces of nature. It is the most successful theory in physics, explaining the properties of all known", The Standard Model is a theory of the fundamental interactions of matter and energy. It is the most successful theory in the history of physics. It is based on the,0.23,0.22,0.4,0.28
Angela Merkel is a Buddhist.," and the Dalai Lama's supporters have been banned from entering the country.

SENTENCE 2:
The Dalai Lama is a spiritual"," have been targeted by the Chinese government.

SENTENCE 2:
The Dalai Lama is a spiritual leader of the Tibetan people. He fled",0.15,0.15,0.17,0.1
The six U.S. soldiers were residents in Afghanistan.,"The U.S. military said the roadside bomb was detonated by a suicide bomber.

LABEL: 2

SENTENCE 3:","The Kabul police station was attacked by a suicide bomber, Monday, that killed two police officers and a civilian.

LABEL: 2

S",0.22,0.13,0.16,0.13
A tropical storm has caused significant property damage or loss of life.,"Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in","The hurricane was named Hurricane Isabel.

LABEL: 1

SENTENCE 1:
The hurricane was named Hurricane Isabel.

LABEL",0.32,0.0,0.31,0.55
Iranian chemical weapons threaten United States.,"The U.S. has been trying to convince the international community that Iran is not pursuing a nuclear weapons program.

LABEL: 2

S","The United States has been conducting a covert operation to sabotage Iran’s nuclear program for years.

LABEL: 2

SENTENCE 1",0.07,0.15,0.21,0.12
